id,cofips,P90_100,P95_100,P99_100,P995_100,P999_100,P9999_100,P90_P95,P95_P99,P99_P995,P995_P999,P999_P9999,P90,P95,P99,P995,P999,P9999,SP90_100,SP95_100,SP99_100,SP995_100,SP999_100,SP9999_100,SP90_SP95,SP95_SP99,SP99_SP995,SP995_SP999,SP999_SP9999,P0_P90,P0_P99,PCPI,nstar,taxpayers,TPTTY,cntyname,year,CPIURS_2015
5409600,54,174914.00,241446,574174,854590,2151727,8063630,108382,158263,293759,530306,1494849,93569,129160,244746,364275,917188,3437176,43,30,14,11,5,2,13,16,4,5,3,25254,34826,40220,920329,785966,37015412,West Virginia,2008,1
5409700,54,174139.00,239949,569459,851557,2167577,8250619,108330,157572,287360,522553,1491683,93602,128976,238881,357218,909272,3461035,46,32,15,11,6,2,14,17,4,6,4,22716,32489,37858,941506,778130,35643920,West Virginia,2009,1
5409800,54,173291.00,236509,544157,805598,2103924,8913622,110073,159597,282715,481017,1347291,95535,130387,243941,327736,784713,3324565,45,30,14,10,5,2,14,16,4,5,3,23991,33817,38921,944686,783239,36767776,West Virginia,2010,1
5409900,54,178540.00,246053,590788,894126,2453124,11315939,111026,159869,287450,504376,1468367,95925,132198,250554,341844,824321,3802484,46,31,15,11,6,3,14,16,4,5,3,23596,33518,39091,953520,791595,37273728,West Virginia,2011,1
5410000,54,174101.00,238605,555383,826553,2060093,7562586,109597,159410,284213,518168,1448705,94938,130112,250623,361537,896587,3291363,45,31,14,11,5,2,14,16,4,5,3,23833,33642,38860,993484,788490,38606592,West Virginia,2012,1
5410100,54,167238.00,225295,489214,701023,1587071,5318600,109181,159315,277404,479512,1172456,95341,128438,245170,346765,753540,2525266,44,30,13,9,4,1,14,17,4,5,3,23760,33551,38108,974459,784420,37134300,West Virginia,2013,1
5410200,54,177643.00,237191,563060,831963,2136902,9008373,118095,155724,294158,505728,1373405,96842,109782,260609,349675,801634,3379386,46,31,15,11,6,2,15,16,4,5,3,23084,33242,38540,986101,782960,38004428,West Virginia,2014,1
5410300,54,174804.00,232636,535648,776005,1847090,6569242,116972,156883,295291,508234,1322406,96467,112085,258078,362811,829293,2949410,44,29,13,10,5,2,15,16,4,5,3,25014,34987,39993,986101,780960,39437508,West Virginia,2015,1
5500500,55,47155.00,74484,194856,302281,798478,2337699,19826,44391,87430,178232,627453,14779,30449,71884,110204,355330,1450658,29,23,12,9,5,1,6,11,3,4,3,13044,14653,16455,987413,70554,16247945,Wisconsin,1917,17
5500600,55,48855.00,73539,178942,269536,660472,1750857,24171,47188,88348,171803,539318,15426,34463,73546,108856,323424,1147448,31,24,12,9,4,1,8,12,3,4,3,11805,13859,15510,987924,94704,15322946,Wisconsin,1918,14
5500700,55,47310.00,71026,165926,238570,539948,1481625,23593,47301,93283,163225,435317,14350,31770,78920,114314,278095,930162,31,23,11,8,4,1,8,12,3,4,3,11788,13819,15340,1001466,105793,15362964,Wisconsin,1919,13
5500800,55,44703.00,64267,162350,234062,520656,1260694,25139,39747,90637,162413,438429,21464,27185,76422,112618,274969,870003,32,23,11,8,4,1,9,11,3,5,3,10743,12642,14139,1021123,150452,14437555,Wisconsin,1920,11
5500900,55,44874.00,65395,147380,210004,465080,1187141,24353,44899,84756,146235,384851,15505,30727,72926,102807,258168,814418,37,27,12,9,4,1,10,15,4,5,3,8361,10645,12012,1041513,148457,12511100,Wisconsin,1921,12
5501000,55,48457.00,69980,169352,247988,579562,1533653,26935,45137,90716,165094,473552,22897,33023,76171,111226,297270,1016767,35,25,12,9,4,1,10,13,3,5,3,9937,12218,13789,1056388,160519,14566532,Wisconsin,1922,13
5501100,55,57275.00,80581,179551,263394,618558,1787008,33969,55839,95707,174603,488730,28112,42536,78137,118669,305240,1006508,37,26,12,9,4,1,11,14,3,5,3,10774,13766,15424,1074885,194050,16579255,Wisconsin,1923,13
5501200,55,54229.00,78343,191850,285486,682607,1956293,30116,49966,98214,186206,541087,25107,37143,78289,124379,345858,1131948,35,25,12,9,4,1,10,13,3,5,3,11115,13644,15426,1095820,179275,16904534,Wisconsin,1924,13
5501300,55,53514.00,84026,212116,317007,790389,2813143,23002,52003,107224,198662,565639,13014,36740,88356,133888,358551,1221773,33,26,13,10,5,2,7,13,3,5,3,11935,14113,16093,1112405,110485,17901702,Wisconsin,1925,12
5501400,55,52504.00,85470,229518,346715,888577,3310596,19537,49459,112320,211249,619464,11781,29360,90796,142329,379112,1457764,32,26,14,11,5,2,6,12,3,5,3,12120,14003,16159,1127416,99251,18217420,Wisconsin,1926,12
5501500,55,56517.00,93034,257325,393632,1046370,4226003,19999,51962,121017,230448,693078,11931,30430,98945,152853,419360,1622041,34,28,16,12,6,3,6,13,4,6,4,12058,14071,16504,1142980,100956,18863466,Wisconsin,1927,13
5501600,55,59216.00,98909,284217,442399,1221428,5196899,19523,52582,126035,247642,779709,11748,30515,102593,161265,453286,1937092,34,28,16,13,7,3,6,12,4,6,4,12811,14757,17451,1156842,98485,20188484,Wisconsin,1928,13
5501700,55,57916.00,95776,267972,411468,1096005,4170180,20057,52726,124476,240334,754430,12040,30518,101933,156732,440486,1949715,32,26,15,11,6,2,6,12,3,5,4,13647,15550,18074,1168498,104989,21119190,Wisconsin,1929,13
5501800,55,47903.00,78667,205984,305085,744417,2467826,17138,46838,106884,195252,552927,11353,28228,88527,134479,335282,1213485,31,26,13,10,5,2,6,12,3,5,3,11670,13367,15294,1180511,98794,18054300,Wisconsin,1930,13
5501900,55,38606.00,63539,154193,220348,504454,1652224,13673,40876,88037,149322,376923,10897,17991,74580,107095,245507,810620,30,25,12,9,4,1,5,13,3,5,3,10055,11483,12910,1197216,89992,15456608,Wisconsin,1931,14
5502000,55,34899.00,54555,121480,168395,372562,1136458,15242,37824,74565,117354,287684,12460,19514,64480,85829,186083,618998,32,25,11,8,3,1,7,14,3,4,2,8337,9877,10993,1212549,98314,13329812,Wisconsin,1932,16
5502100,55,33532.00,51668,120461,170664,400519,1315381,15397,34469,70258,113200,298867,12678,19557,61562,83672,183234,718457,31,24,11,8,4,1,7,13,3,4,3,8162,9590,10699,1227459,94765,13132405,Wisconsin,1933,17
5502200,55,37428.00,58911,144464,208146,482962,1501056,15944,37523,80782,139442,369840,13029,20677,70357,98468,234587,839811,32,25,12,9,4,1,7,13,3,5,3,8834,10353,11694,1243111,95858,14536613,Wisconsin,1934,16
5502300,55,40978.00,63822,153097,221676,495211,1437635,18135,41503,84518,153293,390497,14137,26341,72455,107860,257393,818341,30,23,11,8,4,1,7,12,3,4,3,10881,12485,13891,1259764,108310,17499204,Wisconsin,1935,16
5502400,55,50105.00,79025,207260,309212,746781,2362962,21185,46966,105309,199819,567205,15781,29353,85745,135642,354011,1284959,33,26,13,10,5,2,7,12,3,5,3,11495,13418,15356,1275894,125970,19592662,Wisconsin,1936,16
5502500,55,52250.00,79775,199304,293327,692413,2038707,24725,49893,105280,193556,542825,17481,34683,87780,132480,343234,1197556,34,26,13,9,4,1,8,13,3,5,3,11469,13691,15547,1291915,153696,20085124,Wisconsin,1937,15
5502600,55,46764.00,70925,166733,240866,556778,1859986,22602,46973,92600,161889,411977,16856,33626,78349,114035,272520,945760,33,25,12,8,4,1,8,13,3,5,3,10786,12845,14384,1310448,148840,18849418,Wisconsin,1938,15
5502700,55,54566.00,79605,184619,267647,617241,1947091,29527,53351,101590,180249,469480,19448,41257,85930,126483,304531,1020997,37,27,13,9,4,1,10,15,3,5,3,10220,12938,14655,1329777,176132,19487668,Wisconsin,1939,16
5502800,55,61589.00,84387,198946,290449,668192,2023950,38790,55748,107442,196014,517552,35628,44826,90248,134273,344735,1173645,40,28,13,10,4,1,13,15,4,5,3,10110,13402,15257,1351281,333497,20617170,Wisconsin,1940,16
5502900,55,65772.00,92025,227294,333710,766743,2298726,39518,58208,120879,225451,596522,35007,45243,100246,155156,385302,1321209,37,26,13,9,4,1,11,13,3,5,3,12543,15751,17866,1351693,622214,24149320,Wisconsin,1941,15
5503000,55,68431.00,93757,223575,327467,737165,2177178,43105,61302,119682,225043,577163,38023,48096,97817,152486,389381,1188787,34,23,11,8,4,1,11,12,3,4,3,15075,18359,20411,1353507,893296,27626238,Wisconsin,1942,13
5503100,55,74088.00,100827,233384,335776,726140,1971132,47349,67688,130992,238185,587807,44348,52328,108764,164829,406138,1184266,32,21,10,7,3,1,10,12,3,4,2,17856,21359,23479,1359109,1058640,31911178,Wisconsin,1943,13
5503200,55,69228.00,101095,239224,342135,731133,1989876,37360,66563,136313,244886,591272,31545,46512,111095,171376,393867,1154108,31,22,11,8,3,1,8,12,3,4,2,17382,20378,22566,1362028,1105294,30735726,Wisconsin,1944,12
5503300,55,81787.00,111366,263301,375683,805291,2277560,52208,73383,150919,268282,641706,47095,53295,125124,193269,443230,1344229,35,24,11,8,3,1,11,13,3,5,2,16936,20998,23421,1363247,1209941,31928350,Wisconsin,1945,12
5503400,55,83829.00,119314,279984,394764,839925,2435783,48344,79147,165203,283474,662607,42811,56766,135044,213820,463235,1493704,34,24,11,8,3,1,10,13,3,5,2,18105,22099,24678,1363348,1279962,33644336,Wisconsin,1946,11
5503500,55,76212.00,106723,246601,347659,739272,2093938,45700,71754,145544,249756,588754,42379,54237,124857,183004,412827,1275494,32,22,10,7,3,1,9,12,3,4,2,18372,21909,24156,1375205,1332645,33219628,Wisconsin,1947,10
5503600,55,79576.00,109728,254827,359835,788650,2273862,49424,73454,149819,252631,623627,43893,52252,127732,183321,419700,1496246,32,22,10,7,3,1,10,12,3,4,2,19214,22931,25250,1384178,1285103,34950516,Wisconsin,1948,9
5503700,55,79034.00,107082,249745,355043,775401,2239771,50987,71416,144447,249953,612693,44246,50994,122206,184554,406777,1443112,32,21,10,7,3,1,10,11,3,4,2,18942,22680,24951,1392981,1267743,34756188,Wisconsin,1949,9
5503800,55,87234.00,120370,292050,416362,932973,2696292,54097,77450,167739,287209,737048,49091,54498,139858,209153,488211,1752618,32,22,11,8,3,1,10,11,3,4,2,20741,24717,27390,1405976,1285947,38509808,Wisconsin,1950,9
5503900,55,82945.00,111733,254816,359384,736876,1921077,54157,75962,150248,265011,605298,51700,54349,126502,193022,417241,1238386,29,19,9,6,3,1,9,11,3,4,2,22880,26604,28886,1414850,1319702,40869852,Wisconsin,1951,8
5504000,55,81756.00,116540,265172,372248,762862,2080356,46973,79382,158095,274594,616474,40143,57545,134190,194601,447994,1491493,28,20,9,6,3,1,8,11,3,4,2,23013,26500,28887,1423705,1335781,41126836,Wisconsin,1952,8
5504100,55,83594.00,116728,255903,357501,739593,1998110,50460,81934,154305,261978,599758,43547,61157,129557,190985,422058,1314844,29,20,9,6,3,1,9,11,3,4,2,23167,26920,29209,1431518,1353327,41813740,Wisconsin,1953,8
5504200,55,84383.00,117600,252357,347275,744939,2288437,51165,83911,157440,247859,573439,44329,62586,134209,192085,390301,1446227,29,20,9,6,3,1,9,12,3,3,2,22543,26468,28727,1440539,1324829,41382496,Wisconsin,1954,8
5504300,55,93242.00,131473,296583,416308,922476,2692898,55010,90196,176858,289766,725763,47403,67127,153851,217151,504010,1609584,30,21,9,7,3,1,9,12,3,4,2,24409,28612,31292,1449421,1355804,45355180,Wisconsin,1955,8
5504400,55,100221.00,140118,311914,435375,928997,2699174,60323,97169,188453,311970,732311,52154,73137,161318,238061,512909,1605117,30,21,9,7,3,1,9,12,3,4,2,25599,30245,33061,1458166,1365707,48209052,Wisconsin,1956,8
5504500,55,102354.00,138817,309940,440740,932350,2695936,65891,96036,179140,317837,736396,59004,74490,149849,228414,531676,1448899,31,21,9,7,3,1,10,12,3,4,2,25020,29953,32753,1467113,1374699,48052284,Wisconsin,1957,8
5504600,55,98740.00,131673,280594,392138,831110,2350106,65807,94442,169051,282395,662333,60174,74514,144989,211085,469205,1422265,31,21,9,6,3,1,10,12,3,4,2,24311,29240,31754,1473760,1353315,46797692,Wisconsin,1958,8
5504700,55,106298.00,142507,306411,430194,913782,2685675,70088,101531,182628,309297,716905,63012,83193,156409,227827,512324,1466884,31,20,9,6,3,1,10,12,3,4,2,26901,32097,34840,1480102,1375870,51567132,Wisconsin,1959,7
5504800,55,107190.00,142629,303897,423429,894184,2944594,71750,102312,184364,305740,666361,64915,84227,156487,230036,496342,1503259,31,21,9,6,3,1,10,12,3,4,2,26734,32061,34780,1484839,1389916,51642268,Wisconsin,1960,7
5504900,55,109765.00,147069,314801,443105,948865,3027642,72462,105135,186497,316665,717890,65927,83647,158972,238707,521105,1749840,31,21,9,6,3,1,10,12,3,4,2,26974,32429,35253,1508897,1387789,53193280,Wisconsin,1961,7
5505000,55,111510.00,147613,309707,427805,869957,2522192,75408,107089,191610,317267,686375,67596,85280,168439,237677,508050,1529327,31,21,9,6,2,1,10,12,3,4,2,27564,33193,35959,1531443,1407472,55068592,Wisconsin,1962,7
5505100,55,114674.00,152104,319811,435682,877930,2537577,77245,110177,203940,325121,693524,70370,87949,176577,256069,519220,1486719,31,21,9,6,2,1,11,12,3,4,2,27749,33579,36441,1552739,1421709,56583864,Wisconsin,1963,7
5505200,55,122311.00,162024,355145,482708,1003419,3083715,82599,113743,227582,352531,772275,75325,87157,184946,265009,476868,1076918,32,21,9,6,3,1,11,12,3,4,2,29456,35546,38742,1573481,1451600,60959116,Wisconsin,1964,7
5505300,55,129469.00,172634,372332,519578,1094118,3794632,86304,122710,225086,375943,794061,79955,95287,198118,290366,566037,2286121,32,21,9,6,3,1,11,12,3,4,2,31050,37544,40892,1592228,1501893,65109380,Wisconsin,1965,7
5505400,55,131503.00,179358,387260,521825,1067543,3269502,83647,127383,252696,385395,822880,73326,100662,223563,301041,589503,1903339,31,21,9,6,2,1,10,12,3,4,2,33107,39468,42946,1609604,1558915,69126464,Wisconsin,1966,7
5505500,55,139657.00,191314,420106,580333,1252863,4276955,88001,134116,259880,412200,916853,77088,106255,227803,314111,647875,2182727,32,22,10,7,3,1,10,12,3,4,2,33214,40057,43858,1626027,1592420,71314184,Wisconsin,1967,7
5505600,55,144994.00,196384,431670,594988,1296194,4457789,93605,137562,268352,419687,944905,82613,112609,228039,321584,659367,2282262,32,21,9,7,3,1,10,12,3,4,2,34737,41865,45763,1641073,1631746,75100160,Wisconsin,1968,6
5505700,55,142265.00,187762,399293,554727,1181568,4028138,96768,134879,243859,398017,865283,87496,105561,202771,308495,617769,2119841,31,20,9,6,3,1,10,12,3,3,2,35444,42558,46126,1655840,1664977,76376840,Wisconsin,1969,6
5505800,55,136219.00,176932,349901,476692,947127,2771953,95506,133690,223109,359083,744369,88040,106361,197241,284459,554379,1619930,30,20,8,5,2,1,11,12,2,3,1,35186,42213,45290,1673818,1647970,75806720,Wisconsin,1970,6
5505900,55,140291.00,184656,367600,493055,993735,3081009,95927,138919,242145,367885,761816,89763,110310,214819,287804,557096,1739744,31,20,8,5,2,1,11,12,3,3,2,34707,42009,45265,1716060,1659912,77678048,Wisconsin,1971,5
5506000,55,146835.00,192328,396838,541723,1162704,4143346,101343,141200,251953,386478,831522,90628,119025,222400,305153,609429,1956687,31,20,8,6,2,1,11,12,3,3,2,36071,43615,47147,1756085,1686987,82794888,Wisconsin,1972,5
5506100,55,144765.00,185482,372393,496040,987124,2915446,104047,138755,248746,373269,772866,93781,108911,221336,296368,587080,1678826,30,19,8,5,2,1,11,12,3,3,1,37222,44700,47977,1795077,1747941,86121792,Wisconsin,1973,5
5506200,55,143170.00,184556,334017,433543,796791,1984250,101783,147191,234490,342731,664851,91323,118322,210391,275507,502971,995218,31,20,7,5,2,0,11,13,3,3,1,35199,43087,45996,1834318,1796234,84372096,Wisconsin,1974,4
5506300,55,134774.00,173872,347560,463575,872423,2360533,95676,130450,231545,361363,707077,88659,109578,204463,287442,536266,1638308,31,20,8,5,2,1,11,12,3,3,1,33538,40592,43662,1875913,1788831,81906072,Wisconsin,1975,4
5506400,55,139959.00,180888,357711,481983,901605,2435710,99031,136682,233440,377077,731149,89115,105528,206301,296960,533879,1595590,31,20,8,5,2,1,11,12,3,3,1,34379,41777,44937,1917909,1820881,86184392,Wisconsin,1976,4
5506500,55,143347.00,185455,366742,491668,949958,2587125,101239,140134,241816,377096,768051,92997,116432,208763,297505,574630,1621955,31,20,8,5,2,1,11,12,3,3,2,35164,42743,45983,1962093,1863850,90222344,Wisconsin,1977,4
5506600,55,147814.00,190140,369715,507639,958747,2502257,105488,145246,231792,394862,787245,94808,122799,210270,297523,576999,1531049,32,21,8,5,2,1,11,13,3,3,2,35085,43091,46358,2008529,1923298,93110536,Wisconsin,1978,3
5506700,55,150485.00,193159,404461,557066,1157055,3450350,107812,140333,251856,407069,902244,96038,108337,221212,306690,635791,2141199,32,20,8,6,2,1,11,12,3,3,2,36301,44116,47719,2020190,1968083,96401520,Wisconsin,1979,3
5506800,55,143398.00,181927,374185,505301,1052542,3178962,104870,133862,243070,368490,816273,92842,103775,215256,291268,611023,1899161,32,20,8,6,2,1,12,12,3,3,2,33744,41381,44709,2104111,1968906,94073512,Wisconsin,1980,3
5506900,55,141262.00,178102,362182,503295,1086205,3668328,104423,132082,221069,357567,799303,90427,105498,194005,273616,574863,1778243,33,21,9,6,3,1,12,12,3,3,2,31431,39184,42414,2164913,1968860,91823176,Wisconsin,1981,3
5507000,55,139754.00,199286,407381,599440,1495234,5528422,80222,147262,215322,375491,1047102,68967,98617,183788,271708,689112,2810463,33,23,9,7,3,1,9,14,3,4,2,32122,39204,42885,2099786,1913679,90050096,Wisconsin,1982,2
5507100,55,141415.00,191146,390599,535345,1133891,3204603,91684,141282,245853,385708,903812,80959,109853,217098,299909,654509,1937894,31,21,9,6,3,1,10,13,3,3,2,34256,41481,44972,2099786,1951626,90566408,Wisconsin,1983,2
5507200,55,141654.00,189753,375052,502366,978404,1904839,93556,143428,247737,383356,875467,82814,112087,219291,299594,638231,1901527,32,22,9,6,2,0,11,13,3,3,2,33218,40718,44061,2161991,1999972,95260296,Wisconsin,1984,2
5507300,55,146474.00,195809,387592,516647,992656,1878667,97140,147863,258537,397644,894211,86140,115988,229261,311929,655128,1946493,33,22,9,6,2,0,11,13,3,4,2,33108,40978,44445,2199472,2016621,97754536,Wisconsin,1985,2
5507400,55,168451.00,232651,507846,713421,1587434,4522569,104250,163853,302272,494918,1261307,91931,127039,266554,383728,909958,2715845,35,24,10,7,3,1,11,13,3,4,2,35257,43937,48577,2193865,2034831,106570408,Wisconsin,1986,2
5507500,55,162127.00,214486,410783,543444,1040803,2637090,109768,165412,278121,419104,863438,96667,127886,244927,324025,620572,1572348,34,23,9,6,2,1,12,14,3,4,2,34337,43442,47116,2184169,2120739,102908576,Wisconsin,1987,2
5507600,55,182611.00,250667,523027,717950,1498031,4290592,114556,182577,328105,522929,1187746,99159,136113,284006,389849,813436,2329807,38,26,11,7,3,1,12,15,3,4,2,33409,43534,48329,2239993,2168726,108256536,Wisconsin,1988,2
5507700,55,173210.00,232534,460783,618602,1225804,3260962,113885,175472,302964,466802,999676,99609,133725,264985,355743,704930,1875299,36,24,10,6,3,1,12,15,3,4,2,34356,44075,48242,2295562,2221738,110741888,Wisconsin,1989,2
5507800,55,174821.00,240525,577868,869439,2244773,8719992,109118,156189,286298,525605,1525304,100247,118892,237305,357041,921830,3580920,36,25,12,9,5,2,11,13,3,4,3,34038,42765,48116,2297500,2258467,110547144,Wisconsin,1990,2
5507900,55,171016.00,233912,545995,806289,1993419,7277944,108120,155891,285700,509506,1406249,99272,120580,238922,352824,872300,3184754,37,25,12,9,4,2,12,13,3,4,3,32985,41746,46788,2332676,2287060,109141472,Wisconsin,1991,2
5508000,55,179932.00,254758,627153,950344,2494627,9922880,105106,161659,303962,564273,1669265,89664,126952,251092,380487,998768,3972802,37,26,13,10,5,2,11,13,3,5,3,33499,42294,48143,2363579,2284654,113788624,Wisconsin,1992,2
